date,region,descriptive_house_price,descriptive_monthly_rent,descriptive_gross_yield_pct,model_aligned_observation
2025-01-05,West Midlands,229122.0,,,False
2025-01-06,West Midlands,227533.0,,,False
2025-01-07,West Midlands,230017.0,,,False
2025-01-08,West Midlands,232047.0,,,False
2025-01-09,West Midlands,232897.0,,,False
2025-01-10,West Midlands,232921.0,,,False
2025-01-11,West Midlands,233506.0,,,False
2025-01-12,West Midlands,233380.0,,,False
2026-01-01,West Midlands,233145.0,,,False
2005-01-01,Yorkshire and The Humber,111935.0,521.0,5.2776120746901976,True
2005-01-02,Yorkshire and The Humber,113342.0,,,True
2005-01-03,Yorkshire and The Humber,114502.0,,,True
2005-01-04,Yorkshire and The Humber,115003.0,,,True
2005-01-05,Yorkshire and The Humber,117647.0,,,True
2005-01-06,Yorkshire and The Humber,118928.0,,,True
2005-01-07,Yorkshire and The Humber,120427.0,,,True
2005-01-08,Yorkshire and The Humber,121469.0,,,True
2005-01-09,Yorkshire and The Humber,121697.0,,,True
2005-01-10,Yorkshire and The Humber,121868.0,,,True
2005-01-11,Yorkshire and The Humber,121981.0,,,True
2005-01-12,Yorkshire and The Humber,122753.0,,,True
2005-02-01,Yorkshire and The Humber,,521.0,,True
2005-03-01,Yorkshire and The Humber,,521.0,,True
2005-04-01,Yorkshire and The Humber,,522.0,,True
2005-05-01,Yorkshire and The Humber,,522.0,,True
2005-06-01,Yorkshire and The Humber,,523.0,,True
2005-07-01,Yorkshire and The Humber,,523.0,,True
2005-08-01,Yorkshire and The Humber,,524.0,,True
2005-09-01,Yorkshire and The Humber,,524.0,,True
2005-10-01,Yorkshire and The Humber,,524.0,,True
2005-11-01,Yorkshire and The Humber,,525.0,,True
2005-12-01,Yorkshire and The Humber,,525.0,,True
2006-01-01,Yorkshire and The Humber,122401.0,526.0,4.902223308845501,True
2006-01-02,Yorkshire and The Humber,123300.0,,,True
2006-01-03,Yorkshire and The Humber,123869.0,,,True
2006-01-04,Yorkshire and The Humber,126934.0,,,True
2006-01-05,Yorkshire and The Humber,127236.0,,,True
2006-01-06,Yorkshire and The Humber,128530.0,,,True
2006-01-07,Yorkshire and The Humber,130231.0,,,True
2006-01-08,Yorkshire and The Humber,131670.0,,,True
2006-01-09,Yorkshire and The Humber,131823.0,,,True
2006-01-10,Yorkshire and The Humber,132379.0,,,True
2006-01-11,Yorkshire and The Humber,132983.0,,,True
2006-01-12,Yorkshire and The Humber,134718.0,,,True
2006-02-01,Yorkshire and The Humber,,526.0,,True
2006-03-01,Yorkshire and The Humber,,527.0,,True
2006-04-01,Yorkshire and The Humber,,527.0,,True
2006-05-01,Yorkshire and The Humber,,527.0,,True
2006-06-01,Yorkshire and The Humber,,528.0,,True
2006-07-01,Yorkshire and The Humber,,528.0,,True
2006-08-01,Yorkshire and The Humber,,529.0,,True
2006-09-01,Yorkshire and The Humber,,529.0,,True
2006-10-01,Yorkshire and The Humber,,530.0,,True
2006-11-01,Yorkshire and The Humber,,530.0,,True
2006-12-01,Yorkshire and The Humber,,531.0,,True
2007-01-01,Yorkshire and The Humber,133490.0,531.0,4.594528864428611,True
2007-01-02,Yorkshire and The Humber,133735.0,,,True
2007-01-03,Yorkshire and The Humber,134329.0,,,True
2007-01-04,Yorkshire and The Humber,137552.0,,,True
2007-01-05,Yorkshire and The Humber,139157.0,,,True
2007-01-06,Yorkshire and The Humber,140595.0,,,True
2007-01-07,Yorkshire and The Humber,140885.0,,,True
2007-01-08,Yorkshire and The Humber,141079.0,,,True
2007-01-09,Yorkshire and The Humber,140589.0,,,True
2007-01-10,Yorkshire and The Humber,141405.0,,,True
2007-01-11,Yorkshire and The Humber,141108.0,,,True
2007-01-12,Yorkshire and The Humber,141361.0,,,True
2007-02-01,Yorkshire and The Humber,,531.0,,True
2007-03-01,Yorkshire and The Humber,,532.0,,True
2007-04-01,Yorkshire and The Humber,,532.0,,True
2007-05-01,Yorkshire and The Humber,,533.0,,True
2007-06-01,Yorkshire and The Humber,,533.0,,True
2007-07-01,Yorkshire and The Humber,,534.0,,True
2007-08-01,Yorkshire and The Humber,,534.0,,True
2007-09-01,Yorkshire and The Humber,,535.0,,True
2007-10-01,Yorkshire and The Humber,,535.0,,True
2007-11-01,Yorkshire and The Humber,,535.0,,True
2007-12-01,Yorkshire and The Humber,,536.0,,True
2008-01-01,Yorkshire and The Humber,138573.0,536.0,4.84186559687835,True
2008-01-02,Yorkshire and The Humber,138126.0,,,True
2008-01-03,Yorkshire and The Humber,136655.0,,,True
2008-01-04,Yorkshire and The Humber,137633.0,,,True
2008-01-05,Yorkshire and The Humber,138264.0,,,True
2008-01-06,Yorkshire and The Humber,135510.0,,,True
2008-01-07,Yorkshire and The Humber,135285.0,,,True
2008-01-08,Yorkshire and The Humber,133046.0,,,True
2008-01-09,Yorkshire and The Humber,129538.0,,,True
2008-01-10,Yorkshire and The Humber,127444.0,,,True
2008-01-11,Yorkshire and The Humber,123614.0,,,True
2008-01-12,Yorkshire and The Humber,122391.0,,,True
2008-02-01,Yorkshire and The Humber,,537.0,,True
2008-03-01,Yorkshire and The Humber,,537.0,,True
2008-04-01,Yorkshire and The Humber,,538.0,,True
2008-05-01,Yorkshire and The Humber,,538.0,,True
2008-06-01,Yorkshire and The Humber,,539.0,,True
2008-07-01,Yorkshire and The Humber,,539.0,,True
2008-08-01,Yorkshire and The Humber,,539.0,,True
2008-09-01,Yorkshire and The Humber,,540.0,,True
2008-10-01,Yorkshire and The Humber,,540.0,,True
2008-11-01,Yorkshire and The Humber,,541.0,,True
2008-12-01,Yorkshire and The Humber,,541.0,,True
2009-01-01,Yorkshire and The Humber,118176.0,542.0,5.32960992218098,True
2009-01-02,Yorkshire and The Humber,118368.0,,,True
2009-01-03,Yorkshire and The Humber,116556.0,,,True
2009-01-04,Yorkshire and The Humber,119069.0,,,True
2009-01-05,Yorkshire and The Humber,119722.0,,,True
2009-01-06,Yorkshire and The Humber,120600.0,,,True
2009-01-07,Yorkshire and The Humber,124390.0,,,True
2009-01-08,Yorkshire and The Humber,124504.0,,,True
2009-01-09,Yorkshire and The Humber,124268.0,,,True
2009-01-10,Yorkshire and The Humber,126133.0,,,True
2009-01-11,Yorkshire and The Humber,126339.0,,,True
2009-01-12,Yorkshire and The Humber,127198.0,,,True
2009-02-01,Yorkshire and The Humber,,542.0,,True
2009-03-01,Yorkshire and The Humber,,543.0,,True
2009-04-01,Yorkshire and The Humber,,543.0,,True
2009-05-01,Yorkshire and The Humber,,543.0,,True
2009-06-01,Yorkshire and The Humber,,544.0,,True
2009-07-01,Yorkshire and The Humber,,544.0,,True
2009-08-01,Yorkshire and The Humber,,545.0,,True
2009-09-01,Yorkshire and The Humber,,545.0,,True
2009-10-01,Yorkshire and The Humber,,546.0,,True
2009-11-01,Yorkshire and The Humber,,546.0,,True
2009-12-01,Yorkshire and The Humber,,547.0,,True
2010-01-01,Yorkshire and The Humber,124977.0,547.0,5.2050188990814785,True
2010-01-02,Yorkshire and The Humber,124940.0,,,True
2010-01-03,Yorkshire and The Humber,124909.0,,,True
2010-01-04,Yorkshire and The Humber,126501.0,,,True
2010-01-05,Yorkshire and The Humber,126860.0,,,True
2010-01-06,Yorkshire and The Humber,127437.0,,,True
2010-01-07,Yorkshire and The Humber,129214.0,,,True
2010-01-08,Yorkshire and The Humber,128851.0,,,True
2010-01-09,Yorkshire and The Humber,127519.0,,,True
2010-01-10,Yorkshire and The Humber,125240.0,,,True
2010-01-11,Yorkshire and The Humber,123818.0,,,True
2010-01-12,Yorkshire and The Humber,124887.0,,,True
2010-02-01,Yorkshire and The Humber,,548.0,,True
2010-03-01,Yorkshire and The Humber,,548.0,,True
2010-04-01,Yorkshire and The Humber,,548.0,,True
2010-05-01,Yorkshire and The Humber,,549.0,,True
2010-06-01,Yorkshire and The Humber,,549.0,,True
2010-07-01,Yorkshire and The Humber,,550.0,,True
2010-08-01,Yorkshire and The Humber,,550.0,,True
2010-09-01,Yorkshire and The Humber,,551.0,,True
2010-10-01,Yorkshire and The Humber,,551.0,,True
2010-11-01,Yorkshire and The Humber,,552.0,,True
2010-12-01,Yorkshire and The Humber,,552.0,,True
2011-01-01,Yorkshire and The Humber,121396.0,553.0,5.405467782171161,True
2011-01-02,Yorkshire and The Humber,123137.0,,,True
2011-01-03,Yorkshire and The Humber,120256.0,,,True
2011-01-04,Yorkshire and The Humber,124045.0,,,True
2011-01-05,Yorkshire and The Humber,123973.0,,,True
2011-01-06,Yorkshire and The Humber,122632.0,,,True
2011-01-07,Yorkshire and The Humber,123457.0,,,True
2011-01-08,Yorkshire and The Humber,124601.0,,,True
2011-01-09,Yorkshire and The Humber,123816.0,,,True
2011-01-10,Yorkshire and The Humber,121648.0,,,True
2011-01-11,Yorkshire and The Humber,122217.0,,,True
2011-01-12,Yorkshire and The Humber,121997.0,,,True
2011-02-01,Yorkshire and The Humber,,553.0,,True
2011-03-01,Yorkshire and The Humber,,553.0,,True
2011-04-01,Yorkshire and The Humber,,554.0,,True
2011-05-01,Yorkshire and The Humber,,554.0,,True
2011-06-01,Yorkshire and The Humber,,555.0,,True
2011-07-01,Yorkshire and The Humber,,555.0,,True
2011-08-01,Yorkshire and The Humber,,556.0,,True
2011-09-01,Yorkshire and The Humber,,556.0,,True
2011-10-01,Yorkshire and The Humber,,557.0,,True
2011-11-01,Yorkshire and The Humber,,557.0,,True
2011-12-01,Yorkshire and The Humber,,558.0,,True
2012-01-01,Yorkshire and The Humber,119314.0,558.0,5.497785796293259,True
2012-01-02,Yorkshire and The Humber,120390.0,,,True
2012-01-03,Yorkshire and The Humber,121015.0,,,True
2012-01-04,Yorkshire and The Humber,120521.0,,,True
2012-01-05,Yorkshire and The Humber,122024.0,,,True
2012-01-06,Yorkshire and The Humber,123282.0,,,True
2012-01-07,Yorkshire and The Humber,123459.0,,,True
2012-01-08,Yorkshire and The Humber,124037.0,,,True
2012-01-09,Yorkshire and The Humber,122905.0,,,True
2012-01-10,Yorkshire and The Humber,121624.0,,,True
2012-01-11,Yorkshire and The Humber,122630.0,,,True
2012-01-12,Yorkshire and The Humber,122079.0,,,True
2012-02-01,Yorkshire and The Humber,,559.0,,True
2012-03-01,Yorkshire and The Humber,,559.0,,True
2012-04-01,Yorkshire and The Humber,,559.0,,True
2012-05-01,Yorkshire and The Humber,,560.0,,True
2012-06-01,Yorkshire and The Humber,,560.0,,True
2012-07-01,Yorkshire and The Humber,,561.0,,True
2012-08-01,Yorkshire and The Humber,,561.0,,True
2012-09-01,Yorkshire and The Humber,,562.0,,True
2012-10-01,Yorkshire and The Humber,,562.0,,True
2012-11-01,Yorkshire and The Humber,,563.0,,True
2012-12-01,Yorkshire and The Humber,,563.0,,True
2013-01-01,Yorkshire and The Humber,118140.0,564.0,5.525107542563195,True
2013-01-02,Yorkshire and The Humber,120571.0,,,True
2013-01-03,Yorkshire and The Humber,120177.0,,,True
2013-01-04,Yorkshire and The Humber,120459.0,,,True
2013-01-05,Yorkshire and The Humber,122386.0,,,True
2013-01-06,Yorkshire and The Humber,123042.0,,,True
2013-01-07,Yorkshire and The Humber,123746.0,,,True
2013-01-08,Yorkshire and The Humber,124181.0,,,True
2013-01-09,Yorkshire and The Humber,125379.0,,,True
2013-01-10,Yorkshire and The Humber,123271.0,,,True
2013-01-11,Yorkshire and The Humber,124027.0,,,True
2013-01-12,Yorkshire and The Humber,125434.0,,,True
2013-02-01,Yorkshire and The Humber,,564.0,,True
2013-03-01,Yorkshire and The Humber,,565.0,,True
2013-04-01,Yorkshire and The Humber,,565.0,,True
2013-05-01,Yorkshire and The Humber,,566.0,,True
2013-06-01,Yorkshire and The Humber,,566.0,,True
2013-07-01,Yorkshire and The Humber,,566.0,,True
2013-08-01,Yorkshire and The Humber,,567.0,,True
2013-09-01,Yorkshire and The Humber,,567.0,,True
2013-10-01,Yorkshire and The Humber,,568.0,,True
2013-11-01,Yorkshire and The Humber,,568.0,,True
2013-12-01,Yorkshire and The Humber,,569.0,,True
2014-01-01,Yorkshire and The Humber,123797.0,569.0,5.324163767102883,True
2014-01-02,Yorkshire and The Humber,125717.0,,,True
2014-01-03,Yorkshire and The Humber,124055.0,,,True
2014-01-04,Yorkshire and The Humber,127562.0,,,True
2014-01-05,Yorkshire and The Humber,128358.0,,,True
2014-01-06,Yorkshire and The Humber,128390.0,,,True
2014-01-07,Yorkshire and The Humber,129943.0,,,True
2014-01-08,Yorkshire and The Humber,131536.0,,,True
2014-01-09,Yorkshire and The Humber,129715.0,,,True
2014-01-10,Yorkshire and The Humber,130492.0,,,True
2014-01-11,Yorkshire and The Humber,130165.0,,,True
2014-01-12,Yorkshire and The Humber,131019.0,,,True
2014-02-01,Yorkshire and The Humber,,570.0,,True
2014-03-01,Yorkshire and The Humber,,570.0,,True
2014-04-01,Yorkshire and The Humber,,571.0,,True
2014-05-01,Yorkshire and The Humber,,571.0,,True
2014-06-01,Yorkshire and The Humber,,572.0,,True
2014-07-01,Yorkshire and The Humber,,572.0,,True
2014-08-01,Yorkshire and The Humber,,573.0,,True
2014-09-01,Yorkshire and The Humber,,573.0,,True
2014-10-01,Yorkshire and The Humber,,574.0,,True
2014-11-01,Yorkshire and The Humber,,574.0,,True
2014-12-01,Yorkshire and The Humber,,575.0,,True
2015-01-01,Yorkshire and The Humber,128167.0,575.0,5.170263992501219,True
2015-01-02,Yorkshire and The Humber,128943.0,,,True
2015-01-03,Yorkshire and The Humber,129645.0,,,True
2015-01-04,Yorkshire and The Humber,130300.0,,,True
2015-01-05,Yorkshire and The Humber,133330.0,,,True
2015-01-06,Yorkshire and The Humber,133535.0,,,True
2015-01-07,Yorkshire and The Humber,136228.0,,,True
2015-01-08,Yorkshire and The Humber,136774.0,,,True
2015-01-09,Yorkshire and The Humber,136136.0,,,True
2015-01-10,Yorkshire and The Humber,135844.0,,,True
2015-01-11,Yorkshire and The Humber,136513.0,,,True
2015-01-12,Yorkshire and The Humber,136979.0,,,True
2015-02-01,Yorkshire and The Humber,,575.0,,True
2015-03-01,Yorkshire and The Humber,,576.0,,True
2015-04-01,Yorkshire and The Humber,,576.0,,True
2015-05-01,Yorkshire and The Humber,,577.0,,True
2015-06-01,Yorkshire and The Humber,,577.0,,True
2015-07-01,Yorkshire and The Humber,,578.0,,True
2015-08-01,Yorkshire and The Humber,,578.0,,True
2015-09-01,Yorkshire and The Humber,,579.0,,True
2015-10-01,Yorkshire and The Humber,,579.0,,True
2015-11-01,Yorkshire and The Humber,,580.0,,True
2015-12-01,Yorkshire and The Humber,,580.0,,True
2016-01-01,Yorkshire and The Humber,136097.0,581.0,4.973661789572374,True
2016-01-02,Yorkshire and The Humber,136539.0,,,True
2016-01-03,Yorkshire and The Humber,135373.0,,,True
2016-01-04,Yorkshire and The Humber,139439.0,,,True
2016-01-05,Yorkshire and The Humber,139973.0,,,True
2016-01-06,Yorkshire and The Humber,141514.0,,,True
2016-01-07,Yorkshire and The Humber,142441.0,,,True
2016-01-08,Yorkshire and The Humber,142584.0,,,True
2016-01-09,Yorkshire and The Humber,141674.0,,,True
2016-01-10,Yorkshire and The Humber,141522.0,,,True
2016-01-11,Yorkshire and The Humber,142333.0,,,True
2016-01-12,Yorkshire and The Humber,143617.0,,,True
2016-02-01,Yorkshire and The Humber,,581.0,,True
2016-03-01,Yorkshire and The Humber,,582.0,,True
2016-04-01,Yorkshire and The Humber,,582.0,,True
2016-05-01,Yorkshire and The Humber,,583.0,,True
2016-06-01,Yorkshire and The Humber,,583.0,,True
2016-07-01,Yorkshire and The Humber,,584.0,,True
2016-08-01,Yorkshire and The Humber,,584.0,,True
2016-09-01,Yorkshire and The Humber,,585.0,,True
2016-10-01,Yorkshire and The Humber,,585.0,,True
2016-11-01,Yorkshire and The Humber,,586.0,,True
2016-12-01,Yorkshire and The Humber,,586.0,,True
2017-01-01,Yorkshire and The Humber,140165.0,587.0,4.8366066894497735,True
2017-01-02,Yorkshire and The Humber,141864.0,,,True
2017-01-03,Yorkshire and The Humber,140865.0,,,True
2017-01-04,Yorkshire and The Humber,144242.0,,,True
2017-01-05,Yorkshire and The Humber,145465.0,,,True
2017-01-06,Yorkshire and The Humber,146646.0,,,True
2017-01-07,Yorkshire and The Humber,147317.0,,,True
2017-01-08,Yorkshire and The Humber,148788.0,,,True
2017-01-09,Yorkshire and The Humber,148653.0,,,True
2017-01-10,Yorkshire and The Humber,147677.0,,,True
2017-01-11,Yorkshire and The Humber,147857.0,,,True
2017-01-12,Yorkshire and The Humber,149125.0,,,True
2017-02-01,Yorkshire and The Humber,,587.0,,True
2017-03-01,Yorkshire and The Humber,,588.0,,True
2017-04-01,Yorkshire and The Humber,,588.0,,True
2017-05-01,Yorkshire and The Humber,,589.0,,True
2017-06-01,Yorkshire and The Humber,,589.0,,True
2017-07-01,Yorkshire and The Humber,,589.0,,True
2017-08-01,Yorkshire and The Humber,,590.0,,True
2017-09-01,Yorkshire and The Humber,,590.0,,True
2017-10-01,Yorkshire and The Humber,,591.0,,True
2017-11-01,Yorkshire and The Humber,,591.0,,True
2017-12-01,Yorkshire and The Humber,,592.0,,True
2018-01-01,Yorkshire and The Humber,146727.0,592.0,4.724629144513508,True
2018-01-02,Yorkshire and The Humber,146544.0,,,True
2018-01-03,Yorkshire and The Humber,147271.0,,,True
2018-01-04,Yorkshire and The Humber,148179.0,,,True
2018-01-05,Yorkshire and The Humber,150166.0,,,True
2018-01-06,Yorkshire and The Humber,151054.0,,,True
2018-01-07,Yorkshire and The Humber,152499.0,,,True
2018-01-08,Yorkshire and The Humber,154445.0,,,True
2018-01-09,Yorkshire and The Humber,152649.0,,,True
2018-01-10,Yorkshire and The Humber,152245.0,,,True
2018-01-11,Yorkshire and The Humber,151982.0,,,True
2018-01-12,Yorkshire and The Humber,152603.0,,,True
2018-02-01,Yorkshire and The Humber,,593.0,,True
2018-03-01,Yorkshire and The Humber,,593.0,,True
2018-04-01,Yorkshire and The Humber,,594.0,,True
2018-05-01,Yorkshire and The Humber,,594.0,,True
2018-06-01,Yorkshire and The Humber,,595.0,,True
2018-07-01,Yorkshire and The Humber,,595.0,,True
2018-08-01,Yorkshire and The Humber,,596.0,,True
2018-09-01,Yorkshire and The Humber,,596.0,,True
2018-10-01,Yorkshire and The Humber,,597.0,,True
2018-11-01,Yorkshire and The Humber,,597.0,,True
2018-12-01,Yorkshire and The Humber,,598.0,,True
2019-01-01,Yorkshire and The Humber,150919.0,598.0,4.670968399117258,True
2019-01-02,Yorkshire and The Humber,149924.0,,,True
2019-01-03,Yorkshire and The Humber,151324.0,,,True
2019-01-04,Yorkshire and The Humber,152328.0,,,True
2019-01-05,Yorkshire and The Humber,152676.0,,,True
2019-01-06,Yorkshire and The Humber,154041.0,,,True
2019-01-07,Yorkshire and The Humber,155294.0,,,True
2019-01-08,Yorkshire and The Humber,155819.0,,,True
2019-01-09,Yorkshire and The Humber,155723.0,,,True
2019-01-10,Yorkshire and The Humber,156458.0,,,True
2019-01-11,Yorkshire and The Humber,155187.0,,,True
2019-01-12,Yorkshire and The Humber,155920.0,,,True
2019-02-01,Yorkshire and The Humber,,599.0,,True
2019-03-01,Yorkshire and The Humber,,599.0,,True
2019-04-01,Yorkshire and The Humber,,600.0,,True
2019-05-01,Yorkshire and The Humber,,600.0,,True
2019-06-01,Yorkshire and The Humber,,601.0,,True
2019-07-01,Yorkshire and The Humber,,601.0,,True
2019-08-01,Yorkshire and The Humber,,602.0,,True
2019-09-01,Yorkshire and The Humber,,602.0,,True
2019-10-01,Yorkshire and The Humber,,603.0,,True
2019-11-01,Yorkshire and The Humber,,603.0,,True
2019-12-01,Yorkshire and The Humber,,604.0,,True
2020-01-01,Yorkshire and The Humber,154883.0,604.0,4.555471148473453,True
2020-01-02,Yorkshire and The Humber,154695.0,,,True
2020-01-03,Yorkshire and The Humber,155643.0,,,True
2020-01-04,Yorkshire and The Humber,150730.0,,,True
2020-01-05,Yorkshire and The Humber,155276.0,,,True
2020-01-06,Yorkshire and The Humber,158072.0,,,True
2020-01-07,Yorkshire and The Humber,158824.0,,,True
2020-01-08,Yorkshire and The Humber,160951.0,,,True
2020-01-09,Yorkshire and The Humber,161730.0,,,True
2020-01-10,Yorkshire and The Humber,164114.0,,,True
2020-01-11,Yorkshire and The Humber,167676.0,,,True
2020-01-12,Yorkshire and The Humber,168778.0,,,True
2020-02-01,Yorkshire and The Humber,,605.0,,True
2020-03-01,Yorkshire and The Humber,,605.0,,True
2020-04-01,Yorkshire and The Humber,,606.0,,True
2020-05-01,Yorkshire and The Humber,,606.0,,True
2020-06-01,Yorkshire and The Humber,,607.0,,True
2020-07-01,Yorkshire and The Humber,,607.0,,True
2020-08-01,Yorkshire and The Humber,,608.0,,True
2020-09-01,Yorkshire and The Humber,,608.0,,True
2020-10-01,Yorkshire and The Humber,,609.0,,True
2020-11-01,Yorkshire and The Humber,,609.0,,True
2020-12-01,Yorkshire and The Humber,,610.0,,True
2021-01-01,Yorkshire and The Humber,170388.0,610.0,4.186619158391283,True
2021-01-02,Yorkshire and The Humber,171334.0,,,True
2021-01-03,Yorkshire and The Humber,172745.0,,,True
2021-01-04,Yorkshire and The Humber,169361.0,,,True
2021-01-05,Yorkshire and The Humber,171213.0,,,True
2021-01-06,Yorkshire and The Humber,184117.0,,,True
2021-01-07,Yorkshire and The Humber,169009.0,,,True
2021-01-08,Yorkshire and The Humber,174892.0,,,True
2021-01-09,Yorkshire and The Humber,183852.0,,,True
2021-01-10,Yorkshire and The Humber,173741.0,,,True
2021-01-11,Yorkshire and The Humber,179074.0,,,True
2021-01-12,Yorkshire and The Humber,180680.0,,,True
2021-02-01,Yorkshire and The Humber,,611.0,,True
2021-03-01,Yorkshire and The Humber,,611.0,,True
